"Advanced Sustainable Systems,ADV SUSTAIN SYST,WILEY-V C H VERLAG GMBH,2366-7486,2366-7486,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,""4,398"",6.5,Q2,1.0,23%,";
"Advances in Applied Energy,ADV APPL ENERGY,ELSEVIER,2666-7924,2666-7924,ENERGY & FUELS,ESCI,""1,594"",13.0,Q1,1.72,94.37%,";
Advances in Building Energy Research,ADV BUILD ENERGY RES,TAYLOR & FRANCIS LTD,1751-2549,1756-2201,CONSTRUCTION & BUILDING TECHNOLOGY,ESCI,568,2.1,Q2,0.38,14.86%,;
"ADVANCES IN CEMENT RESEARCH,ADV CEM RES,EMERALD GROUP PUBLISHING LTD,0951-7197,1751-7605,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""1,858"",1.4,Q4,0.34,1.75%,";
"ADVANCES IN CEMENT RESEARCH,ADV CEM RES,EMERALD GROUP PUBLISHING LTD,0951-7197,1751-7605,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,""1,858"",1.4,Q3,0.34,1.75%,";
"Advances in Civil and Architectural Engineering,ADV CIV ARCHIT ENG,""Josip Juraj Strossmayer Univ Osijek, Fac Civil Engn & Architecture Osijek"",2975-3848,2975-3848,""ENGINEERING, CIVIL"",ESCI,14,0.8,Q4,0.13,100%,";
"Advances in Civil Engineering Materials,ADV CIV ENG MATER,AMER SOC TESTING MATERIALS,2379-1357,2165-3984,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,565,1.4,Q4,0.23,0%,";
"Advances in Civil Engineering,ADV CIV ENG,HINDAWI LTD,1687-8086,1687-8094,""ENGINEERING, CIVIL"",SCIE,""8,587"",1.5,Q3,0.32,99.33%,";
"Advances in Civil Engineering,ADV CIV ENG,HINDAWI LTD,1687-8086,1687-8094,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,""8,587"",1.5,Q3,0.32,99.33%,";
"Advances in Climate Change Research,ADV CLIM CHANG RES,KEAI PUBLISHING LTD,1674-9278,1674-9278,ENVIRONMENTAL SCIENCES,SCIE,""2,699"",6.4,Q1,1.25,94.53%,";
"ADVANCES IN COLLOID AND INTERFACE SCIENCE,ADV COLLOID INTERFAC,ELSEVIER,0001-8686,1873-3727,""CHEMISTRY, PHYSICAL"",SCIE,""24,485"",15.9,Q1,1.71,19.36%,";
"Advances in Concrete Construction,ADV CONCR CONSTR,TECHNO-PRESS,2287-5301,2287-531X,""ENGINEERING, CIVIL"",SCIE,""1,151"",2.2,Q2,0.44,0%,";
"Advances in Concrete Construction,ADV CONCR CONSTR,TECHNO-PRESS,2287-5301,2287-531X,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""1,151"",2.2,Q3,0.44,0%,";
"Advances in Concrete Construction,ADV CONCR CONSTR,TECHNO-PRESS,2287-5301,2287-531X,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,""1,151"",2.2,Q2,0.44,0%,";
Advances in Energy Research,ADV ENERGY RES,TECHNO-PRESS,2287-6316,2287-6324,ENERGY & FUELS,ESCI,55,0.5,Q4,0.06,0%,;
"ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,ELSEVIER SCI LTD,0965-9978,1873-5339,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""11,210"",4,Q2,1.18,13.76%,";
"ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,ELSEVIER SCI LTD,0965-9978,1873-5339,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""11,210"",4,Q1,1.18,13.76%,";
"Advances in Environmental Research-An International Journal,AD ENVIRON RES,TECHNO-PRESS,2234-1722,2234-1730,""ENGINEERING, ENVIRONMENTAL"",ESCI,701,1.1,Q4,0.05,0%,";
"Advances in Geo-Energy Research,ADV GEO-ENERGY RES,Yandy Scientific Press,2207-9963,2208-598X,""GEOSCIENCES, MULTIDISCIPLINARY"",ESCI,""1,544"",9.0,Q1,1.34,99.26%,";
"Advances in Geo-Energy Research,ADV GEO-ENERGY RES,Yandy Scientific Press,2207-9963,2208-598X,ENERGY & FUELS,ESCI,""1,544"",9.0,Q1,1.34,99.26%,";
"Advances in Manufacturing,ADV MANUF,SPRINGER,2095-3127,2195-3597,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""1,677"",4.2,Q2,0.72,9.09%,";
"Advances in Materials and Processing Technologies,ADV MATER PROCESS TE,TAYLOR & FRANCIS LTD,2374-068X,2374-0698,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,""1,974"",2.0,Q3,0.35,0.56%,";
"Advances in Materials Research-An International Journal,ADV MATER RES-KR,TECHNO-PRESS,2234-0912,2234-179X,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,""2,700"",1.9,Q3,0.34,0%,";
"Advances in Materials Science,ADV MATER SCI,SCIENDO,2083-4799,2083-4799,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,422,1.5,Q4,0.27,100%,";
"Advances in Methods and Practices in Psychological Science,ADV METH PRACT PSYCH,SAGE PUBLICATIONS INC,2515-2459,2515-2467,""PSYCHOLOGY, MULTIDISCIPLINARY"",SSCI,""2,921"",15.6,Q1,4.34,94.19%,";
"Advances in Methods and Practices in Psychological Science,ADV METH PRACT PSYCH,SAGE PUBLICATIONS INC,2515-2459,2515-2467,PSYCHOLOGY,SCIE,""2,921"",15.6,Q1,4.34,94.19%,";
"Advances in Nano Research,ADV NANO RES,TECHNO-PRESS,2287-237X,2287-2388,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""1,670"",4.3,Q2,0.79,0%,";
"Advances in Nano Research,ADV NANO RES,TECHNO-PRESS,2287-237X,2287-2388,NANOSCIENCE & NANOTECHNOLOGY,SCIE,""1,670"",4.3,Q2,0.79,0%,";
"Advances in Natural Sciences-Nanoscience and Nanotechnology,ADV NAT SCI-NANOSCI,IOP Publishing Ltd,2043-6254,2043-6262,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,""2,484"",1.7,Q3,0.31,0%,";
"Advances in Natural Sciences-Nanoscience and Nanotechnology,ADV NAT SCI-NANOSCI,IOP Publishing Ltd,2043-6254,2043-6262,NANOSCIENCE & NANOTECHNOLOGY,ESCI,""2,484"",1.7,Q4,0.31,0%,";
"Advances in Optics and Photonics,ADV OPT PHOTONICS,Optica Publishing Group,1943-8206,,OPTICS,SCIE,""4,110"",25.2,Q1,2.98,35.14%,";
"ADVANCES IN PHYSICS,ADV PHYS,TAYLOR & FRANCIS LTD,0001-8732,1460-6976,""PHYSICS, CONDENSED MATTER"",SCIE,""5,882"",35.0,Q1,2.07,0%,";
"Advances in Production Engineering & Management,ADV PROD ENG MANAG,""UNIV MARIBOR, FAC MECHANICAL ENGINEERING"",1854-6250,1855-6531,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,609,2.8,Q3,0.56,0%,";
"Advances in Public Health,ADV PUBLIC HLTH,HINDAWI LTD,2356-6868,2314-7784,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",ESCI,421,1.7,Q3,0.63,97.5%,";
"Advances in Science and Technology-Research Journal,ADV SCI TECHNOL-RES,""LUBLIN UNIV TECHNOLOGY, POLAND"",2080-4075,2299-8624,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,835,1,Q3,0.33,99.4%,";
"ADVANCES IN SPACE RESEARCH,ADV SPACE RES,ELSEVIER SCI LTD,0273-1177,1879-1948,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""17,778"",2.8,Q2,0.76,25.83%,";
"ADVANCES IN STRUCTURAL ENGINEERING,ADV STRUCT ENG,SAGE PUBLICATIONS INC,1369-4332,2048-4011,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,""5,236"",2.1,Q2,0.45,2.59%,";
"AEROBIOLOGIA,AEROBIOLOGIA,SPRINGER,0393-5965,1573-3025,ENVIRONMENTAL SCIENCES,SCIE,""1,733"",2.2,Q3,0.44,31.15%,";
"Aerosol and Air Quality Research,AEROSOL AIR QUAL RES,TAIWAN ASSOC AEROSOL RES-TAAR,1680-8584,2071-1409,ENVIRONMENTAL SCIENCES,SCIE,""6,312"",2.5,Q3,0.68,99.09%,";
Aerosol Science and Engineering,AEROSOL SCI ENG,SPRINGERNATURE,2510-375X,2510-3768,ENVIRONMENTAL SCIENCES,ESCI,282,1.6,Q4,0.3,8.8%,;
"AEROSOL SCIENCE AND TECHNOLOGY,AEROSOL SCI TECH,TAYLOR & FRANCIS INC,0278-6826,1521-7388,ENVIRONMENTAL SCIENCES,SCIE,""7,068"",2.8,Q3,0.71,29.34%,";
"Aerospace Medicine and Human Performance,AEROSP MED HUM PERF,AEROSPACE MEDICAL ASSOC,2375-6314,2375-6322,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""1,069"",0.9,Q4,0.23,5.15%,";
"AFINIDAD,AFINIDAD,Assoc Antics Alumnes Inst Quimic Sarria - AIQS,0001-9704,2339-9686,""CHEMISTRY, MULTIDISCIPLINARY"",SCIE,182,0.2,Q4,0.02,0%,";
"African Geographical Review,AFR GEOGR REV,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",1937-6812,2163-2642,GEOGRAPHY,ESCI,399,0.9,Q3,0.45,3.28%,";
"AFRICAN JOURNAL OF ECOLOGY,AFR J ECOL,WILEY,0141-6707,1365-2028,ECOLOGY,SCIE,""2,421"",1.1,Q4,0.31,19.72%,";
AFRICAN JOURNAL OF RANGE & FORAGE SCIENCE,AFR J RANGE FOR SCI,TAYLOR & FRANCIS LTD,1022-0119,1727-9380,ECOLOGY,SCIE,751,1.4,Q3,0.41,12.87%,;
AFRICAN JOURNAL OF RANGE & FORAGE SCIENCE,AFR J RANGE FOR SCI,TAYLOR & FRANCIS LTD,1022-0119,1727-9380,ENVIRONMENTAL SCIENCES,SCIE,751,1.4,Q4,0.41,12.87%,;
"African Journal of Reproductive Health,AFR J REPROD HEALTH,WOMENS HEALTH & ACTION RESEARCH CENTRE,1118-4841,2141-3606,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""1,359"",0.7,Q4,0.19,0%,";
"AGEING RESEARCH REVIEWS,AGEING RES REV,ELSEVIER IRELAND LTD,1568-1637,1872-9649,CELL BIOLOGY,SCIE,""17,158"",12.5,Q1,1.56,31.32%,";
"AGEING RESEARCH REVIEWS,AGEING RES REV,ELSEVIER IRELAND LTD,1568-1637,1872-9649,GERIATRICS & GERONTOLOGY,SCIE,""17,158"",12.5,Q1,1.56,31.32%,";
"Aggregate,AGGREGATE,WILEY,,2692-4560,""CHEMISTRY, MULTIDISCIPLINARY"",ESCI,""3,131"",13.9,Q1,1.38,91.38%,";
"Aggregate,AGGREGATE,WILEY,,2692-4560,""CHEMISTRY, PHYSICAL"",ESCI,""3,131"",13.9,Q1,1.38,91.38%,";
"Aggregate,AGGREGATE,WILEY,,2692-4560,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,""3,131"",13.9,Q1,1.38,91.38%,";
Agricultural & Environmental Letters,AGR ENV LETT,WILEY,,2471-9625,ENVIRONMENTAL SCIENCES,SCIE,476,2.3,Q3,0.5,94.83%,;
"Agricultural Water Management,AGR WATER MANAGE,ELSEVIER,0378-3774,1873-2283,WATER RESOURCES,SCIE,""28,803"",6.611,Q1,1.81,6.18%,";
"Agricultural Water Management,AGR WATER MANAGE,ELSEVIER,0378-3774,1873-2283,WATER RESOURCES,SCIE,""31,875"",5.9,Q1,1.89,44.43%,";
"AGRICULTURE ECOSYSTEMS & ENVIRONMENT,AGR ECOSYST ENVIRON,ELSEVIER,0167-8809,1873-2305,ECOLOGY,SCIE,""33,053"",6,Q1,1.72,29.5%,";
"AGRICULTURE ECOSYSTEMS & ENVIRONMENT,AGR ECOSYST ENVIRON,ELSEVIER,0167-8809,1873-2305,ENVIRONMENTAL SCIENCES,SCIE,""33,053"",6.0,Q1,1.72,29.5%,";
"Agroecology and Sustainable Food Systems,AGROECOL SUST FOOD,TAYLOR & FRANCIS INC,2168-3565,2168-3573,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,""1,726"",2.4,Q3,0.54,21.39%,";
"Agronomy for Sustainable Development,AGRON SUSTAIN DEV,SPRINGER FRANCE,1774-0746,1773-0155,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,""10,023"",6.4,Q2,1.12,58.89%,";
"AGU Advances,AGU ADV,AMER GEOPHYSICAL UNION,,2576-604X,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,895,8.3,Q1,1.88,79.66%,";
"Agua y Territorio,AQUA TERRIT,""UNIV JAEN, SERV PUBLICACIONES"",2340-7743,2340-7743,WATER RESOURCES,ESCI,147,0.8,Q4,0.09,94.23%,";
"AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,AI EDAM,CAMBRIDGE UNIV PRESS,0890-0604,1469-1760,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,786,1.7,Q3,0.37,31.4%,";
"AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,AI EDAM,CAMBRIDGE UNIV PRESS,0890-0604,1469-1760,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,786,1.7,Q2,0.37,31.4%,";
"AI,AI-BASEL,MDPI,,2673-2688,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",ESCI,510,3.1,Q2,0.6,99.34%,";
"AIDS AND BEHAVIOR,AIDS BEHAV,SPRINGER/PLENUM PUBLISHERS,1090-7165,1573-3254,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""12,068"",2.7,Q2,0.96,26.08%,";
"AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV,AIDS CARE,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",0954-0121,1360-0451,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""6,065"",1.2,Q4,0.43,15.54%,";
"AIDS EDUCATION AND PREVENTION,AIDS EDUC PREV,GUILFORD PUBLICATIONS INC,0899-9546,1943-2755,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""1,243"",1.6,Q3,0.62,0%,";
"AIDS PATIENT CARE AND STDS,AIDS PATIENT CARE ST,""MARY ANN LIEBERT, INC"",1087-2914,1557-7449,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""3,022"",3.4,Q1,0.93,18.24%,";
AIMS Energy,AIMS ENERGY,AMER INST MATHEMATICAL SCIENCES-AIMS,2333-8326,2333-8334,ENERGY & FUELS,ESCI,663,1.8,Q4,0.23,99.43%,;
AIMS Environmental Science,AIMS ENVIRON SCI,AMER INST MATHEMATICAL SCIENCES-AIMS,2372-0344,2372-0352,ENVIRONMENTAL SCIENCES,ESCI,513,1.6,Q4,0.3,94.53%,;
"AIMS Geosciences,AIMS GEOSCI,AMER INST MATHEMATICAL SCIENCES-AIMS,2471-2132,2471-2132,""GEOSCIENCES, MULTIDISCIPLINARY"",ESCI,233,0.9,Q4,0.28,98.36%,";
"AIMS Materials Science,AIMS MATER SCI,AMER INST MATHEMATICAL SCIENCES-AIMS,2372-0468,2372-0484,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,909,1.4,Q4,0.21,98.25%,";
AIMS Molecular Science,AIMS MOL SCI,AMER INST MATHEMATICAL SCIENCES-AIMS,2372-0301,2372-0301,BIOCHEMISTRY & MOLECULAR BIOLOGY,ESCI,171,0.7,Q4,0.11,100%,;
"Ain Shams Engineering Journal,AIN SHAMS ENG J,ELSEVIER,2090-4479,2090-4495,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""9,498"",6,Q1,2.07,98.12%,";
"AIP Advances,AIP ADV,AIP Publishing,,2158-3226,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""19,581"",1.4,Q4,0.26,91.51%,";
"AIP Advances,AIP ADV,AIP Publishing,,2158-3226,NANOSCIENCE & NANOTECHNOLOGY,SCIE,""19,581"",1.4,Q4,0.26,91.51%,";
"Air Quality Atmosphere and Health,AIR QUAL ATMOS HLTH,SPRINGER,1873-9318,1873-9326,ENVIRONMENTAL SCIENCES,SCIE,""3,794"",2.9,Q3,0.73,19.18%,";
Air Soil and Water Research,AIR SOIL WATER RES,SAGE PUBLICATIONS LTD,1178-6221,1178-6221,ENVIRONMENTAL SCIENCES,ESCI,569,3.5,Q2,0.59,94.68%,;
"AJAR-African Journal of AIDS Research,AJAR-AFR J AIDS RES,TAYLOR & FRANCIS LTD,1608-5906,1727-9445,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",602,1.1,Q4,0.32,27.59%,";
"Alexandria Engineering Journal,ALEX ENG J,ELSEVIER,1110-0168,2090-2670,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""20,244"",6.2,Q1,2.3,94.09%,";
"Algal Research-Biomass Biofuels and Bioproducts,ALGAL RES,ELSEVIER,2211-9264,2211-9264,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,""13,824"",4.6,Q1,1.1,21.97%,";
Algorithms for Molecular Biology,ALGORITHM MOL BIOL,BMC,,1748-7188,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,777,1.5,Q4,0.34,100%,;
"All Earth,ALL EARTH,TAYLOR & FRANCIS LTD,,2766-9645,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,87,2.2,Q2,0.61,98.21%,";
"ALLERGY,ALLERGY,WILEY,0105-4538,1398-9995,ALLERGY,SCIE,""26,189"",12.6,Q1,2.14,49.51%,";
"ALLERGY,ALLERGY,WILEY,0105-4538,1398-9995,IMMUNOLOGY,SCIE,""26,189"",12.6,Q1,2.14,49.51%,";
"Alzheimers & Dementia,ALZHEIMERS DEMENT,WILEY,1552-5260,1552-5279,CLINICAL NEUROLOGY,SCIE,""28,971"",13.0,Q1,3.55,57.34%,";
"AMBIO,AMBIO,SPRINGER,0044-7447,1654-7209,""ENGINEERING, ENVIRONMENTAL"",SCIE,""12,238"",5.8,Q2,0.81,68.02%,";
"AMBIO,AMBIO,SPRINGER,0044-7447,1654-7209,ENVIRONMENTAL SCIENCES,SCIE,""12,238"",5.8,Q1,0.81,68.02%,";
"AMERICAN ECONOMIC REVIEW,AM ECON REV,AMER ECONOMIC ASSOC,0002-8282,1944-7981,ECONOMICS,SSCI,""73,392"",10.5,Q1,3.68,0%,";
"AMERICAN JOURNAL OF BIOETHICS,AM J BIOETHICS,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",1526-5161,1536-0075,""SOCIAL SCIENCES, BIOMEDICAL"",SSCI,""3,420"",17.0,Q1,4.04,31.17%,";
"AMERICAN JOURNAL OF BIOETHICS,AM J BIOETHICS,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",1526-5161,1536-0075,ETHICS,SSCI,""3,420"",17.0,Q1,4.04,31.17%,";
"AMERICAN JOURNAL OF BIOETHICS,AM J BIOETHICS,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",1526-5161,1536-0075,MEDICAL ETHICS,SCIE,""3,420"",17.0,Q1,4.04,31.17%,";
"AMERICAN JOURNAL OF BIOETHICS,AM J BIOETHICS,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",1526-5161,1536-0075,SOCIAL ISSUES,SSCI,""3,420"",17.0,Q1,4.04,31.17%,";
"AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,AM J COMMUN PSYCHOL,WILEY,0091-0562,1573-2770,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""7,334"",3.4,Q1,1.13,26.92%,";
"AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,AM J ENOL VITICULT,AMER SOC ENOLOGY VITICULTURE,0002-9254,1943-7749,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,""5,501"",2.2,Q3,0.57,53.06%,";
"AMERICAN JOURNAL OF EPIDEMIOLOGY,AM J EPIDEMIOL,OXFORD UNIV PRESS INC,0002-9262,1476-6256,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""36,711"",5,Q1,1.29,30.46%,";
"AMERICAN JOURNAL OF HEALTH BEHAVIOR,AM J HEALTH BEHAV,PNG PUBLICATIONS,1945-7359,,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""2,482"",2,Q3,0.57,35.87%,";
"American Journal of Health Education,AM J HEALTH EDUC,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",1932-5037,2168-3751,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",ESCI,682,0.7,Q4,0.25,2.56%,";
"AMERICAN JOURNAL OF HEALTH PROMOTION,AM J HEALTH PROMOT,SAGE PUBLICATIONS INC,0890-1171,2168-6602,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""4,377"",2.5,Q2,0.62,11.02%,";
"AMERICAN JOURNAL OF HEMATOLOGY,AM J HEMATOL,WILEY,0361-8609,1096-8652,HEMATOLOGY,SCIE,""15,828"",10.1,Q1,1.83,29.12%,";
"AMERICAN JOURNAL OF INDUSTRIAL MEDICINE,AM J IND MED,WILEY,0271-3586,1097-0274,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""5,675"",2.7,Q2,0.76,19.84%,";
"AMERICAN JOURNAL OF INFECTION CONTROL,AM J INFECT CONTROL,MOSBY-ELSEVIER,0196-6553,1527-3296,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""10,831"",3.8,Q1,1.07,20.15%,";
"AMERICAN JOURNAL OF KIDNEY DISEASES,AM J KIDNEY DIS,W B SAUNDERS CO-ELSEVIER INC,0272-6386,1523-6838,UROLOGY & NEPHROLOGY,SCIE,""24,747"",9.4,Q1,3.53,28.54%,";
"American Journal of Lifestyle Medicine,AM J LIFESTYLE MED,SAGE PUBLICATIONS INC,1559-8276,1559-8284,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",ESCI,""2,299"",1.5,Q3,0.34,7.9%,";
"American Journal of Mens Health,AM J MENS HEALTH,SAGE PUBLICATIONS INC,1557-9883,1557-9891,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""3,063"",2.1,Q3,0.54,92.2%,";
"AMERICAN JOURNAL OF PREVENTIVE MEDICINE,AM J PREV MED,ELSEVIER SCIENCE INC,0749-3797,1873-2607,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",""24,323"",4.3,Q1,1.41,28.33%,";
"AMERICAN JOURNAL OF PSYCHIATRY,AM J PSYCHIAT,""AMER PSYCHIATRIC PUBLISHING, INC"",0002-953X,1535-7228,PSYCHIATRY,""SCIE, SSCI"",""38,166"",15.1,Q1,3.76,0%,";
"AMERICAN JOURNAL OF PUBLIC HEALTH,AM J PUBLIC HEALTH,AMER PUBLIC HEALTH ASSOC INC,0090-0036,1541-0048,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",""43,406"",9.6,Q1,1.92,0%,";
"AMERICAN JOURNAL OF PUBLIC HEALTH,AM J PUBLIC HEALTH,AMER PUBLIC HEALTH ASSOC INC,0090-0036,1541-0048,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",""43,406"",9.6,Q1,1.92,0%,";
"AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,AM J RESP CRIT CARE,AMER THORACIC SOC,1073-449X,1535-4970,CRITICAL CARE MEDICINE,SCIE,""67,296"",19.3,Q1,4.11,25.57%,";
"AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,AM J RESP CRIT CARE,AMER THORACIC SOC,1073-449X,1535-4970,RESPIRATORY SYSTEM,SCIE,""67,296"",19.3,Q1,4.11,25.57%,";
"AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,AM J RESP CELL MOL,AMER THORACIC SOC,1044-1549,1535-4989,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,""13,200"",5.9,Q1,1.25,12.42%,";
"AMERICAN JOURNAL OF SCIENCE,AM J SCI,AMER JOURNAL SCIENCE,0002-9599,1945-452X,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""7,833"",1.9,Q3,0.66,12.66%,";
"AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,AM J TROP MED HYG,AMER SOC TROP MED & HYGIENE,0002-9637,1476-1645,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""21,019"",1.9,Q3,0.92,47.15%,";
"AMERICAN NATURALIST,AM NAT,UNIV CHICAGO PRESS,0003-0147,1537-5323,ECOLOGY,SCIE,""25,785"",2.4,Q2,0.86,19.09%,";
"AMERICAN PSYCHOLOGIST,AM PSYCHOL,AMER PSYCHOLOGICAL ASSOC,0003-066X,1935-990X,""PSYCHOLOGY, MULTIDISCIPLINARY"",SSCI,""34,832"",12.3,Q1,5.13,8.06%,";
"AMINO ACIDS,AMINO ACIDS,SPRINGER WIEN,0939-4451,1438-2199,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,""10,368"",3.0,Q3,0.6,25.64%,";
"AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS,AMYLOID,TAYLOR & FRANCIS LTD,1350-6129,1744-2818,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,""2,221"",5.2,Q1,1.18,31.25%,";
"Anales de Geografia de la Universidad Complutense,AN GEOGR UNIV COMPLU,""UNIV COMPLUTENSE MADRID, SERVICIO PUBLICACIONES"",0211-9803,1988-2378,GEOGRAPHY,ESCI,158,0.4,Q4,0.13,97.1%,";
"Anales del Sistema Sanitario De Navarra,AN SIST SANIT NAVAR,GOBIERNO DE NAVARRA,1137-6627,2340-3527,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",462,1,Q4,0.23,69.29%,";
Analysis & Sensing,ANAL SENS,WILEY-V C H VERLAG GMBH,2629-2742,2629-2742,NANOSCIENCE & NANOTECHNOLOGY,ESCI,235,3.4,Q3,0.36,24.19%,;
"Analytic Methods in Accident Research,ANAL METHODS ACCID R,ELSEVIER,2213-6657,2213-6665,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""2,509"",12.5,Q1,3.33,12.77%,";
"Analytic Methods in Accident Research,ANAL METHODS ACCID R,ELSEVIER,2213-6657,2213-6665,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""2,509"",12.5,Q1,3.33,12.77%,";
"Analytic Methods in Accident Research,ANAL METHODS ACCID R,ELSEVIER,2213-6657,2213-6665,TRANSPORTATION,SSCI,""2,509"",12.5,Q1,3.33,12.77%,";
"ANALYTICAL BIOCHEMISTRY,ANAL BIOCHEM,ACADEMIC PRESS INC ELSEVIER SCIENCE,0003-2697,1096-0309,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,""33,894"",2.6,Q3,0.68,16.48%,";
